"","Cluster","Date","total_caught"
"40170",21,2018-11-28,0
"40171",21,2018-12-13,0
"40172",21,2019-01-07,0
"40173",21,2016-09-06,0
"40174",21,2016-09-20,0
"40175",21,2016-11-16,1
"40176",21,2016-12-29,0
"40177",21,2017-01-12,0
"40178",21,2017-01-26,0
"40179",21,2017-02-09,0
"40180",21,2017-02-23,0
"40181",21,2017-03-23,0
"40182",21,2017-04-06,0
"40183",21,2017-04-20,1
"40184",21,2017-05-04,0
"40185",21,2017-05-18,0
"40186",21,2017-06-01,0
"40187",21,2017-06-15,0
"40188",21,2017-06-27,0
"40189",21,2017-07-13,0
"40190",21,2017-07-27,0
"40191",21,2017-08-10,0
"40192",21,2017-08-24,0
"40193",21,2017-09-07,0
"40194",21,2017-09-21,0
"40195",21,2017-10-05,0
"40196",21,2017-10-19,1
"40197",21,2017-11-02,1
"40198",21,2017-11-16,2
"40199",21,2017-11-30,1
"40200",21,2017-12-14,0
"40201",21,2017-12-28,1
"40202",21,2017-12-30,1
"40203",21,2018-01-25,0
"40204",21,2018-02-08,0
"40205",21,2018-02-22,0
"40206",21,2018-03-08,1
"40207",21,2018-03-22,0
"40208",21,2018-04-19,0
"40209",21,2018-05-17,0
"40210",21,2018-05-31,0
"40211",21,2018-06-14,0
"40212",21,2018-06-27,0
"40213",21,2018-07-26,0
"40214",21,2018-08-23,0
"40215",21,2018-09-06,2
"40216",21,2018-09-20,2
"40217",21,2018-10-18,0
"40218",21,2018-10-31,0
"40219",21,2018-11-15,0
"40220",21,2018-11-28,1
"40221",21,2018-12-13,0
"40222",21,2019-01-07,0
"40223",21,2016-08-19,0
"40224",21,2016-09-06,2
"40225",21,2016-09-20,1
"40226",21,2016-10-04,1
"40227",21,2016-10-18,0
"40228",21,2016-11-02,1
"40229",21,2016-11-16,0
"40230",21,2016-11-30,0
"40231",21,2016-12-15,0
"40232",21,2016-12-29,0
"40233",21,2017-01-12,0
"40234",21,2017-01-26,0
"40235",21,2017-02-09,0
"40236",21,2017-02-23,0
"40237",21,2017-03-09,0
"40238",21,2017-03-23,0
"40239",21,2017-04-06,0
"40240",21,2017-04-20,1
"40241",21,2017-05-04,0
"40242",21,2017-05-18,0
"40243",21,2017-06-01,0
"40244",21,2017-06-15,0
"40245",21,2017-06-27,0
"40246",21,2017-07-13,0
"40247",21,2017-07-27,0
"40248",21,2017-08-10,0
"40249",21,2017-08-24,0
"40250",21,2017-09-21,0
"40251",21,2017-10-05,0
"40252",21,2017-10-19,0
"40253",21,2017-11-02,0
"40254",21,2017-11-16,0
"40255",21,2017-11-30,0
"40256",21,2017-12-14,0
"40257",21,2017-12-28,0
"40258",21,2017-12-30,0
"40259",21,2018-01-11,0
"40260",21,2018-01-25,0
"40261",21,2018-02-08,0
"40262",21,2018-02-22,0
"40263",21,2018-03-22,0
"40264",21,2018-04-05,1
"40265",21,2018-04-19,0
"40266",21,2018-05-03,1
"40267",21,2018-05-31,0
"40268",21,2018-06-14,0
"40269",21,2018-06-27,0
"40270",21,2018-07-12,0
"40271",21,2018-07-26,0
"40272",21,2018-08-09,0
"40273",21,2018-09-07,0
"40274",21,2018-09-20,0
"40275",21,2018-10-04,0
"40276",21,2018-10-18,0
"40277",21,2018-10-31,0
"40278",21,2018-11-15,2
"40279",21,2018-11-28,0
"40280",21,2018-12-13,0
"40281",21,2018-12-26,0
"40282",21,2019-01-07,0
"40283",21,2016-08-19,0
"40284",21,2016-09-20,0
"40285",21,2016-10-04,0
"40286",21,2016-10-18,0
"40287",21,2016-11-02,0
"40288",21,2016-11-16,0
"40289",21,2016-11-30,0
"40290",21,2016-12-15,0
"40291",21,2016-12-29,0
"40292",21,2017-01-12,0
"40293",21,2017-01-26,0
"40294",21,2017-02-09,0
"40295",21,2017-02-23,0
"40296",21,2017-03-09,0
"40297",21,2017-03-23,0
"40298",21,2017-04-06,0
"40299",21,2017-04-20,0
"40300",21,2017-05-04,0
"40301",21,2017-05-18,0
"40302",21,2017-06-01,0
"40303",21,2017-06-15,0
"40304",21,2017-06-27,0
"40305",21,2017-07-13,0
"40306",21,2017-07-27,0
"40307",21,2017-08-10,0
"40308",21,2017-08-24,0
"40309",21,2017-09-07,0
"40310",21,2017-09-21,0
"40311",21,2017-10-05,0
"40312",21,2017-10-19,1
"40313",21,2017-11-02,0
"40314",21,2017-11-16,0
"40315",21,2017-11-30,0
"40316",21,2017-12-14,0
"40317",21,2017-12-28,0
"40318",21,2017-12-30,0
"40319",21,2018-01-11,0
"40320",21,2018-01-25,0
"40321",21,2018-02-08,1
"40322",21,2018-02-22,0
"40323",21,2018-03-08,0
"40324",21,2018-03-22,0
"40325",21,2018-04-05,0
"40326",21,2018-04-19,0
"40327",21,2018-05-03,0
"40328",21,2018-05-17,0
"40329",21,2018-05-31,0
"40330",21,2018-06-14,0
"40331",21,2018-06-27,0
"40332",21,2018-07-12,0
"40333",21,2018-07-26,0
"40334",21,2018-08-09,0
"40335",21,2018-08-23,0
"40336",21,2018-09-06,0
"40337",21,2018-09-20,0
"40338",21,2018-10-04,0
"40339",21,2018-10-18,0
"40340",21,2018-10-31,0
"40341",21,2018-11-15,0
"40342",21,2018-11-28,0
"40343",21,2018-12-13,0
"40344",21,2018-12-26,0
"40345",21,2019-01-07,0
"40346",21,2016-08-19,0
"40347",21,2016-09-06,0
"40348",21,2016-09-20,1
"40349",21,2016-10-04,0
"40350",21,2016-10-18,1
"40351",21,2016-11-02,1
"40352",21,2016-11-16,0
"40353",21,2016-11-30,0
"40354",21,2016-12-15,0
"40355",21,2016-12-29,0
"40356",21,2017-01-12,0
"40357",21,2017-01-26,0
"40358",21,2017-02-23,0
"40359",21,2017-03-09,0
"40360",21,2017-03-23,0
"40361",21,2017-04-06,0
"40362",21,2017-04-20,0
"40363",21,2017-05-04,0
"40364",21,2017-05-18,0
"40365",21,2017-06-01,0
"40366",21,2017-06-15,0
"40367",21,2017-06-27,0
"40368",21,2017-07-13,0
"40369",21,2017-07-27,0
"40370",21,2017-08-10,1
"40371",21,2017-08-24,0
"40372",21,2017-09-07,0
"40373",21,2017-09-21,0
"40374",21,2017-10-05,0
"40375",21,2017-10-19,0
"40376",21,2017-11-02,2
"40377",21,2017-11-16,0
"40378",21,2017-11-30,0
"40379",21,2017-12-14,0
"40380",21,2017-12-28,0
"40381",21,2017-12-30,0
"40382",21,2018-01-11,0
"40383",21,2018-01-25,0
"40384",21,2018-02-08,1
"40385",21,2018-02-22,0
"40386",21,2018-03-08,0
"40387",21,2018-03-22,0
"40388",21,2018-04-05,0
"40389",21,2018-04-19,0
"40390",21,2018-05-03,0
"40391",21,2018-05-17,0
"40392",21,2018-05-31,1
"40393",21,2018-06-14,1
"40394",21,2018-06-27,0
"40395",21,2018-07-12,0
"40396",21,2018-07-26,0
"40397",21,2018-08-09,0
"40398",21,2018-08-23,0
"40399",21,2018-09-06,0
"40400",21,2018-09-20,1
"40401",21,2018-10-04,0
"40402",21,2018-10-18,0
"40403",21,2018-10-31,0
"40404",21,2018-11-15,0
"40405",21,2018-11-28,0
"40406",21,2018-12-13,0
"40407",21,2018-12-26,0
"40408",21,2019-01-07,0
"40409",21,2016-08-19,0
"40410",21,2016-09-06,0
"40411",21,2016-09-20,0
"40412",21,2016-10-04,0
"40413",21,2016-10-18,0
"40414",21,2016-11-02,0
"40415",21,2016-11-16,0
"40416",21,2016-11-30,0
"40417",21,2016-12-15,0
"40418",21,2016-12-29,0
"40419",21,2017-01-12,2
"40420",21,2017-01-26,0
"40421",21,2017-02-09,0
"40422",21,2017-02-23,0
"40423",21,2017-03-09,0
"40424",21,2017-03-23,0
"40425",21,2017-04-06,1
"40426",21,2017-04-20,0
"40427",21,2017-05-04,0
"40428",21,2017-05-18,0
"40429",21,2017-06-01,0
"40430",21,2017-06-15,0
"40431",21,2017-06-27,0
"40432",21,2017-07-13,0
"40433",21,2017-07-27,0
"40434",21,2017-08-10,0
"40435",21,2017-08-24,0
"40436",21,2017-09-07,0
"40437",21,2017-09-21,0
"40438",21,2017-10-05,0
"40439",21,2017-10-19,0
"40440",21,2017-11-02,0
"40441",21,2017-11-16,0
"40442",21,2017-11-30,0
"40443",21,2017-12-14,0
"40444",21,2017-12-28,1
"40445",21,2017-12-30,0
"40446",21,2018-01-11,0
"40447",21,2018-01-25,0
"40448",21,2018-02-08,0
"40449",21,2018-02-22,0
"40450",21,2018-03-08,0
"40451",21,2018-03-22,0
"40452",21,2018-04-05,0
"40453",21,2018-04-19,0
"40454",21,2018-05-03,0
"40455",21,2018-05-17,0
"40456",21,2018-05-31,1
"40457",21,2018-06-14,0
"40458",21,2018-06-27,0
"40459",21,2018-07-12,0
"40460",21,2018-07-26,0
"40461",21,2018-08-09,0
"40462",21,2018-08-23,2
"40463",21,2018-09-06,0
"40464",21,2018-09-20,0
"40465",21,2018-10-04,0
"40466",21,2018-10-18,0
"40467",21,2018-10-31,0
"40468",21,2018-11-15,0
"40469",21,2018-11-28,0
"40470",21,2018-12-13,0
"40471",21,2018-12-26,0
"40472",21,2019-01-07,1
"40473",21,2016-08-19,0
"40474",21,2016-09-06,1
"40475",21,2016-09-20,0
"40476",21,2016-10-04,0
"40477",21,2016-10-18,0
"40478",21,2016-11-02,0
"40479",21,2016-11-16,1
"40480",21,2016-11-30,0
"40481",21,2016-12-15,0
"40482",21,2016-12-29,1
"40483",21,2017-01-12,0
"40484",21,2017-01-26,0
"40485",21,2017-02-09,0
"40486",21,2017-02-23,0
"40487",21,2017-03-09,0
"40488",21,2017-03-23,0
"40489",21,2017-04-06,1
"40490",21,2017-04-20,0
"40491",21,2017-05-04,0
"40492",21,2017-05-18,0
"40493",21,2017-06-01,1
"40494",21,2017-06-15,0
"40495",21,2017-06-27,0
"40496",21,2017-07-13,0
"40497",21,2017-07-27,0
"40498",21,2017-08-10,0
"40499",21,2017-08-24,0
"40500",21,2017-09-07,0
"40501",21,2017-09-21,1
"40502",21,2017-10-05,0
"40503",21,2017-10-19,0
"40504",21,2017-11-02,1
"40505",21,2017-11-16,0
"40506",21,2017-11-30,3
"40507",21,2017-12-14,0
"40508",21,2017-12-28,0
"40509",21,2017-12-30,3
"40510",21,2018-01-11,0
"40511",21,2018-01-25,1
"40512",21,2018-02-08,1
"40513",21,2018-02-22,0
"40514",21,2018-03-08,0
"40515",21,2018-03-22,0
"40516",21,2018-04-05,1
"40517",21,2018-04-19,1
"40518",21,2018-05-03,0
"40519",21,2018-05-17,0
"40520",21,2018-05-31,0
"40521",21,2018-06-14,0
"40522",21,2018-06-27,0
"40523",21,2018-07-12,0
"40524",21,2018-07-26,0
"40525",21,2018-08-09,0
"40526",21,2018-08-23,0
"40527",21,2018-09-06,0
"40528",21,2018-09-20,1
"40529",21,2018-10-04,0
"40530",21,2018-10-18,0
"40531",21,2018-10-31,0
"40532",21,2018-11-15,0
"40533",21,2018-11-28,1
"40534",21,2018-12-13,0
"40535",21,2018-12-26,0
"40536",21,2019-01-07,0
"40537",21,2017-08-24,0
"40538",21,2018-12-26,0
"40539",21,2016-10-18,0
"40540",21,2017-07-27,0
"40541",21,2017-08-10,0
"40542",21,2017-10-05,0
"40543",21,2017-10-19,2
"40544",21,2017-11-02,1
"40545",21,2017-11-16,0
"40546",21,2017-11-30,0
"40547",21,2017-12-14,0
"40548",21,2017-12-28,1
"40549",21,2017-12-30,0
"40550",21,2018-01-11,1
"40551",21,2018-01-25,0
"40552",21,2018-02-08,0
"40553",21,2018-02-22,0
"40554",21,2018-03-08,0
"40555",21,2018-03-22,0
"40556",21,2018-04-05,0
"40557",21,2018-04-19,0
"40558",21,2018-05-03,0
"40559",21,2018-05-17,1
"40560",21,2018-05-31,0
"40561",21,2018-06-14,0
"40562",21,2018-06-27,0
"40563",21,2018-07-12,2
"40564",21,2018-07-26,0
"40565",21,2018-09-07,0
"40566",21,2018-09-20,0
"40567",21,2018-10-04,0
"40568",21,2018-10-18,6
"40569",21,2018-10-31,3
"40570",21,2018-11-15,0
"40571",21,2018-11-28,0
"40572",21,2018-12-13,0
"40573",21,2018-12-26,0
"40574",21,2019-01-07,1
"40575",21,2016-08-19,0
"40576",21,2016-09-06,0
"40577",21,2016-09-20,0
"40578",21,2016-10-04,0
"40579",21,2016-10-18,0
"40580",21,2016-11-02,0
"40581",21,2016-11-16,0
"40582",21,2016-11-30,0
"40583",21,2016-12-29,0
"40584",21,2017-01-12,0
"40585",21,2017-01-26,0
"40586",21,2017-02-09,0
"40587",21,2017-02-23,1
"40588",21,2017-03-09,0
"40589",21,2017-03-23,0
"40590",21,2017-04-06,0
"40591",21,2017-04-20,0
"40592",21,2017-05-04,0
"40593",21,2017-05-18,0
"40594",21,2017-06-01,0
"40595",21,2017-06-15,0
"40596",21,2017-06-27,0
"40597",21,2017-07-13,0
"40598",21,2017-07-27,0
"40599",21,2017-08-10,0
"40600",21,2017-08-24,0
"40601",21,2017-09-07,0
"40602",21,2017-09-21,0
"40603",21,2017-10-05,0
"40604",21,2017-10-19,0
"40605",21,2017-11-02,1
"40606",21,2017-11-16,0
"40607",21,2017-11-30,1
"40608",21,2017-12-14,0
"40609",21,2017-12-28,0
"40610",21,2017-12-30,1
"40611",21,2018-01-11,0
"40612",21,2018-01-25,1
"40613",21,2018-02-08,1
"40614",21,2018-02-22,0
"40615",21,2018-03-08,0
"40616",21,2018-03-22,0
"40617",21,2018-04-05,2
"40618",21,2018-04-19,0
"40619",21,2018-05-03,1
"40620",21,2018-05-17,0
"40621",21,2018-05-31,0
"40622",21,2018-06-14,0
"40623",21,2018-06-27,0
"40624",21,2018-07-12,0
"40625",21,2018-07-26,0
"40626",21,2018-08-09,0
"40627",21,2018-08-23,2
"40628",21,2018-09-06,1
"40629",21,2018-09-20,1
"40630",21,2018-10-04,0
"40631",21,2018-10-18,3
"40632",21,2018-10-31,0
"40633",21,2018-11-15,0
"40634",21,2018-11-28,0
"40635",21,2019-02-05,1
"40636",21,2016-08-10,0
"40637",21,2016-08-19,0
"40638",21,2016-09-06,0
"40639",21,2016-10-18,2
"40640",21,2016-11-16,0
"40641",21,2016-11-30,0
"40642",21,2017-01-12,6
"40643",21,2017-01-26,2
"40644",21,2017-02-09,4
"40645",21,2017-08-10,0
"40646",21,2017-08-24,0
"40647",21,2017-09-07,1
"40648",21,2017-09-21,0
"40649",21,2017-10-05,0
"40650",21,2017-10-19,0
"40651",21,2017-11-02,2
"40652",21,2017-11-30,0
"40653",21,2017-12-14,0
"40654",21,2017-12-28,1
"40655",21,2017-12-30,0
"40656",21,2018-01-11,6
"40657",21,2018-02-08,0
"40658",21,2018-03-08,0
"40659",21,2018-03-22,0
"40660",21,2018-04-05,3
"40661",21,2018-05-03,1
"40662",21,2018-05-17,0
"40663",21,2018-05-31,0
"40664",21,2018-06-14,0
"40665",21,2018-06-27,0
"40666",21,2018-07-12,0
"40667",21,2018-07-26,1
"40668",21,2018-08-09,0
"40669",21,2018-08-23,2
"40670",21,2018-09-06,0
"40671",21,2018-09-20,0
"40672",21,2018-10-04,0
"40673",21,2018-10-18,1
"40674",21,2018-10-31,0
"40675",21,2018-11-15,0
"40676",21,2018-12-13,0
"40677",21,2019-01-07,0
"40678",21,2017-11-16,0
"40679",21,2017-12-28,1
"40680",21,2018-01-11,0
"40681",21,2018-01-25,0
"40682",21,2018-02-08,0
"40683",21,2018-02-22,0
"40684",21,2018-03-08,0
"40685",21,2018-03-22,0
"40686",21,2018-04-05,0
"40687",21,2018-04-19,0
"40688",21,2018-05-03,0
"40689",21,2018-05-17,0
"40690",21,2018-06-01,0
"40691",21,2018-06-14,0
"40692",21,2018-06-27,0
"40693",21,2018-07-12,0
"40694",21,2018-07-26,0
"40695",21,2018-08-09,0
"40696",21,2018-08-23,0
"40697",21,2018-09-06,0
"40698",21,2018-09-20,0
"40699",21,2018-10-04,0
"40700",21,2018-10-18,0
"40701",21,2018-10-31,0
"40702",21,2018-11-15,0
"40703",21,2018-11-28,0
"40704",21,2018-12-13,0
"40705",21,2018-12-26,0
"40706",21,2019-01-07,0
"40707",21,2016-09-06,0
"40708",21,2016-09-20,0
"40709",21,2016-10-04,0
"40710",21,2016-10-18,2
"40711",21,2016-11-02,0
"40712",21,2016-11-16,0
"40713",21,2016-11-30,0
"40714",21,2017-01-12,0
"40715",21,2017-01-26,0
"40716",21,2017-02-09,0
"40717",21,2017-02-23,0
"40718",21,2017-03-09,0
"40719",21,2017-03-23,0
"40720",21,2017-04-06,0
"40721",21,2017-04-20,0
"40722",21,2017-05-04,0
"40723",21,2017-05-18,0
"40724",21,2017-06-01,0
"40725",21,2017-06-15,0
"40726",21,2017-06-27,0
"40727",21,2017-07-13,0
"40728",21,2017-07-27,0
"40729",21,2017-08-10,0
"40730",21,2017-08-24,0
"40731",21,2017-09-07,0
"40732",21,2017-10-05,0
"40733",21,2017-10-19,0
"40734",21,2017-11-02,0
"40735",21,2017-11-30,0
"40736",21,2017-12-14,0
"40737",21,2017-12-28,0
"40738",21,2017-12-30,0
"40739",21,2018-01-11,0
"40740",21,2018-01-25,0
"40741",21,2018-02-08,3
"40742",21,2018-03-08,0
"40743",21,2018-04-05,2
"40744",21,2018-05-17,0
"40745",21,2018-05-31,0
"40746",21,2018-06-14,0
"40747",21,2018-06-27,0
"40748",21,2018-07-12,0
"40749",21,2018-07-26,0
"40750",21,2018-08-09,1
"40751",21,2018-08-23,0
"40752",21,2018-09-06,0
"40753",21,2018-09-20,0
"40754",21,2018-10-04,0
"40755",21,2018-10-18,0
"40756",21,2018-10-31,1
"40757",21,2018-11-15,0
"40758",21,2019-02-05,3
"40759",21,2016-08-19,1
"40760",21,2016-09-06,1
"40761",21,2016-09-20,1
"40762",21,2016-10-04,0
"40763",21,2016-10-18,0
"40764",21,2016-11-30,1
"40765",21,2016-12-15,0
"40766",21,2016-12-29,0
"40767",21,2017-01-12,1
"40768",21,2017-01-26,0
"40769",21,2017-02-09,0
"40770",21,2017-02-23,1
"40771",21,2017-03-09,0
"40772",21,2017-03-23,0
"40773",21,2017-04-06,0
"40774",21,2017-04-20,0
"40775",21,2017-05-04,0
"40776",21,2017-05-18,0
"40777",21,2017-06-01,0
"40778",21,2017-06-15,0
"40779",21,2017-06-27,0
"40780",21,2017-07-13,0
"40781",21,2017-07-27,0
"40782",21,2017-08-10,0
"40783",21,2017-08-24,0
"40784",21,2017-09-07,0
"40785",21,2017-09-21,0
"40786",21,2017-10-05,0
"40787",21,2017-10-19,1
"40788",21,2017-11-02,6
"40789",21,2017-11-16,4
"40790",21,2017-11-30,2
"40791",21,2017-12-14,2
"40792",21,2017-12-28,4
"40793",21,2017-12-30,2
"40794",21,2018-01-11,0
"40795",21,2018-01-25,0
"40796",21,2018-02-08,0
"40797",21,2018-02-22,0
"40798",21,2018-03-08,1
"40799",21,2018-03-22,2
"40800",21,2018-04-05,1
"40801",21,2018-04-19,0
"40802",21,2018-05-03,1
"40803",21,2018-05-17,0
"40804",21,2018-05-31,1
"40805",21,2018-06-14,0
"40806",21,2018-06-27,0
"40807",21,2018-07-12,0
"40808",21,2018-07-26,0
"40809",21,2018-08-09,0
"40810",21,2018-09-06,4
"40811",21,2018-09-20,2
"40812",21,2018-10-04,0
"40813",21,2018-10-18,6
"40814",21,2018-10-31,1
"40815",21,2018-11-28,0
"40816",21,2018-12-13,2
"40817",21,2018-12-26,0
"40818",21,2019-01-07,0
"40819",21,2016-08-19,0
"40820",21,2016-09-06,0
"40821",21,2016-09-20,1
"40822",21,2016-10-04,0
"40823",21,2016-10-18,0
"40824",21,2016-11-16,0
"40825",21,2016-11-30,0
"40826",21,2016-12-15,0
"40827",21,2016-12-29,2
"40828",21,2017-01-12,0
"40829",21,2017-01-26,1
"40830",21,2017-02-09,0
"40831",21,2017-02-23,0
"40832",21,2017-03-09,0
"40833",21,2017-03-23,2
"40834",21,2017-04-06,0
"40835",21,2017-04-20,0
"40836",21,2017-05-04,0
"40837",21,2017-05-18,0
"40838",21,2017-06-01,1
"40839",21,2017-06-15,0
"40840",21,2017-06-27,0
"40841",21,2017-07-13,0
"40842",21,2017-07-27,0
"40843",21,2017-08-10,0
"40844",21,2017-08-24,0
"40845",21,2017-09-07,0
"40846",21,2017-09-21,0
"40847",21,2017-10-05,0
"40848",21,2017-10-19,0
"40849",21,2017-11-02,2
"40850",21,2017-11-16,0
"40851",21,2017-11-30,5
"40852",21,2017-12-14,1
"40853",21,2017-12-28,1
"40854",21,2017-12-30,5
"40855",21,2018-01-11,0
"40856",21,2018-01-25,0
"40857",21,2018-02-08,0
"40858",21,2018-02-22,0
"40859",21,2018-03-08,0
"40860",21,2018-03-22,1
"40861",21,2018-04-05,0
"40862",21,2018-04-19,1
"40863",21,2018-05-03,1
"40864",21,2018-05-17,0
"40865",21,2018-05-31,0
"40866",21,2018-06-14,0
"40867",21,2018-06-27,0
"40868",21,2018-07-12,0
"40869",21,2018-07-26,0
"40870",21,2018-08-09,0
"40871",21,2018-08-23,0
"40872",21,2018-09-06,1
"40873",21,2018-09-20,4
"40874",21,2018-10-04,0
"40875",21,2018-10-18,0
"40876",21,2018-10-31,0
"40877",21,2018-11-15,2
"40878",21,2018-11-28,0
"40879",21,2018-12-13,1
"40880",21,2018-12-26,0
"40881",21,2019-01-07,0
"40882",21,2016-08-19,2
"40883",21,2016-09-06,0
"40884",21,2016-09-20,0
"40885",21,2016-10-04,0
"40886",21,2016-10-18,0
"40887",21,2016-11-02,0
"40888",21,2016-12-15,0
"40889",21,2016-12-29,0
"40890",21,2017-01-12,1
"40891",21,2017-01-26,1
"40892",21,2017-02-09,0
"40893",21,2017-02-23,0
"40894",21,2017-03-09,0
"40895",21,2017-03-23,0
"40896",21,2017-04-06,0
"40897",21,2017-04-20,0
"40898",21,2017-05-04,0
"40899",21,2017-06-01,0
"40900",21,2018-04-05,0
"40901",21,2018-04-19,0
"40902",21,2018-05-03,0
"40903",21,2018-05-17,0
"40904",21,2018-05-31,1
"40905",21,2018-06-14,0
"40906",21,2018-06-27,0
"40907",21,2018-07-12,0
"40908",21,2018-07-26,0
"40909",21,2018-08-09,0
"40910",21,2018-08-23,0
"40911",21,2018-09-06,0
"40912",21,2018-09-20,0
"40913",21,2018-10-04,0
"40914",21,2018-10-18,0
"40915",21,2018-10-31,1
"40916",21,2018-11-15,0
"40917",21,2018-11-28,0
"40918",21,2018-12-13,0
"40919",21,2018-12-26,0
"40920",21,2016-09-06,0
"40921",21,2016-10-18,0
"40922",21,2017-04-06,0
"40923",21,2018-04-05,1
"40924",21,2018-04-19,0
"40925",21,2018-05-03,0
"40926",21,2018-05-17,0
"40927",21,2018-05-31,0
"40928",21,2018-06-14,0
"40929",21,2018-06-27,0
"40930",21,2018-07-12,0
"40931",21,2018-07-26,0
"40932",21,2018-08-09,0
"40933",21,2018-08-23,0
"40934",21,2018-09-06,1
"40935",21,2018-09-20,2
"40936",21,2018-10-04,0
"40937",21,2018-10-31,0
"40938",21,2016-09-06,1
"40939",21,2016-09-20,1
"40940",21,2016-10-04,0
"40941",21,2016-10-18,0
"40942",21,2016-11-02,0
"40943",21,2016-11-16,0
"40944",21,2016-11-30,0
"40945",21,2016-12-15,0
"40946",21,2017-01-12,0
"40947",21,2017-01-26,0
"40948",21,2017-02-09,0
"40949",21,2017-02-23,0
"40950",21,2017-03-09,0
"40951",21,2017-03-23,0
"40952",21,2017-04-06,0
"40953",21,2017-04-20,0
"40954",21,2017-05-04,0
"40955",21,2017-05-18,0
"40956",21,2017-06-01,0
"40957",21,2017-06-15,0
"40958",21,2017-06-27,0
"40959",21,2017-07-13,0
"40960",21,2017-07-27,0
"40961",21,2017-08-10,0
"40962",21,2017-08-24,0
"40963",21,2017-09-07,0
"40964",21,2017-09-21,0
"40965",21,2017-10-05,0
"40966",21,2017-10-19,1
"40967",21,2017-11-02,0
"40968",21,2017-11-16,0
"40969",21,2017-11-30,0
"40970",21,2017-12-14,0
"40971",21,2017-12-28,0
"40972",21,2017-12-30,0
"40973",21,2018-01-11,0
"40974",21,2018-01-25,0
"40975",21,2018-02-08,0
"40976",21,2018-02-22,0
"40977",21,2018-03-08,0
"40978",21,2018-03-22,0
"40979",21,2018-04-05,0
"40980",21,2018-04-19,0
"40981",21,2018-05-03,0
"40982",21,2018-05-17,0
"40983",21,2018-05-31,0
"40984",21,2018-06-14,0
"40985",21,2018-06-27,0
"40986",21,2018-07-12,0
"40987",21,2018-07-26,0
"40988",21,2018-08-09,0
"40989",21,2018-08-23,0
"40990",21,2018-09-06,0
"40991",21,2018-09-20,0
"40992",21,2018-10-04,0
"40993",21,2018-10-18,2
"40994",21,2018-10-31,0
"40995",21,2018-11-15,0
"40996",21,2018-11-28,0
"40997",21,2019-02-05,0
"40998",21,2018-12-26,2
"40999",21,2016-08-19,0
"41000",21,2016-09-06,1
"41001",21,2016-09-20,0
"41002",21,2016-10-04,0
"41003",21,2016-11-02,4
"41004",21,2016-11-16,0
"41005",21,2016-11-30,6
"41006",21,2016-12-15,0
"41007",21,2016-12-29,0
"41008",21,2017-01-12,1
"41009",21,2017-01-26,0
"41010",21,2017-02-09,0
"41011",21,2017-02-23,0
"41012",21,2017-03-09,1
"41013",21,2017-03-23,0
"41014",21,2017-04-06,0
"41015",21,2017-04-20,0
"41016",21,2017-05-04,0
"41017",21,2017-05-18,0
"41018",21,2017-06-15,0
"41019",21,2017-06-27,0
"41020",21,2017-07-13,0
"41021",21,2017-07-27,0
"41022",21,2017-08-10,0
"41023",21,2017-08-24,0
"41024",21,2017-09-07,1
"41025",21,2017-09-21,0
"41026",21,2017-10-05,0
"41027",21,2017-10-19,0
"41028",21,2017-11-02,0
"41029",21,2017-11-16,0
"41030",21,2017-11-30,0
"41031",21,2017-12-14,0
"41032",21,2017-12-28,0
"41033",21,2017-12-30,0
"41034",21,2018-01-11,0
"41035",21,2018-01-25,1
"41036",21,2018-02-08,0
"41037",21,2018-02-22,0
"41038",21,2018-03-08,1
"41039",21,2018-03-22,3
"41040",21,2018-04-05,1
"41041",21,2018-04-19,0
"41042",21,2018-05-03,2
"41043",21,2018-05-17,0
"41044",21,2018-05-31,0
"41045",21,2018-06-14,0
"41046",21,2018-06-27,0
"41047",21,2018-07-12,0
"41048",21,2018-07-26,0
"41049",21,2018-08-09,0
"41050",21,2018-08-23,0
"41051",21,2018-09-06,0
"41052",21,2018-09-20,4
"41053",21,2018-10-04,0
"41054",21,2018-10-18,3
"41055",21,2018-10-31,0
"41056",21,2018-11-15,0
"41057",21,2018-11-28,0
"41058",21,2018-12-13,0
"41059",21,2018-12-26,0
"41060",21,2019-01-07,0
"41061",21,2016-08-19,2
"41062",21,2016-10-04,0
"41063",21,2016-11-02,0
"41064",21,2017-01-12,0
"41065",21,2017-12-28,0
"41066",21,2018-01-11,0
"41067",21,2018-02-08,0
"41068",21,2016-08-19,2
"41069",21,2016-09-06,1
"41070",21,2016-09-20,0
"41071",21,2016-10-04,0
"41072",21,2016-10-05,0
"41073",21,2016-10-18,0
"41074",21,2016-11-02,0
"41075",21,2016-11-16,0
"41076",21,2016-11-30,0
"41077",21,2016-12-15,0
"41078",21,2016-12-29,0
"41079",21,2017-01-12,0
"41080",21,2017-01-26,1
"41081",21,2017-02-09,0
"41082",21,2017-02-23,0
"41083",21,2017-03-09,0
"41084",21,2017-03-23,1
"41085",21,2017-04-20,0
"41086",21,2017-05-04,0
"41087",21,2017-05-18,0
"41088",21,2017-06-01,1
"41089",21,2017-06-15,0
"41090",21,2017-06-27,0
"41091",21,2017-07-13,0
"41092",21,2017-07-27,0
"41093",21,2017-08-10,0
"41094",21,2017-08-24,0
"41095",21,2017-09-07,1
"41096",21,2017-09-21,1
"41097",21,2017-10-05,0
"41098",21,2017-10-19,0
"41099",21,2017-11-02,0
"41100",21,2017-11-16,0
"41101",21,2017-11-30,0
